paranoid1,paranoid2,paranoid3,paranoid4
11.8489999771,11.3800001144,8.45900011063,8.72199988365
10.7939999104,9.21499991417,10.3480000496,8.6099998951
9.27300000191,8.25199985504,8.15999984741,8.72699999809
8.2990000248,7.97699999809,6.28099989891,8.32700014114
6.58200001717,7.24900007248,7.20399999619,6.24399995804
5.14599990845,5.52600002289,5.85599994659,5.24599981308
4.34800004959,4.11199998856,3.66300010681,2.29400014877
3.93000006676,3.04800009727,2.96900010109,3.85799980164
1.91300010681,2.32700014114,2.07899999619,3.29999995232
1.71099996567,2.24499988556,0.786000013351,2.34799981117
0.463999986649,0.105000019073,0.0269999504089,0.444000005722
0.00200009346008,0.0,0.0,0.00200009346008
0.0,0.0,0.0,0.0
10.3120000362,15.2769999504,13.8589999676,11.25
11.2910001278,9.5720000267,7.80900001526,9.41899991035
8.01999998093,7.0039999485,9.78399991989,9.1740000248
7.52600002289,7.06500005722,8.72499990463,8.31599998474
5.78999996185,6.66799998283,9.16199994087,6.44499993324
5.17300009727,4.88499999046,3.88499999046,4.86400008202
4.00699996948,2.97199988365,3.2539999485,2.75699996948
2.48200011253,2.13899993896,3.32399988174,2.81200003624
2.16100001335,1.79299998283,1.3789999485,1.44299983978
2.18899989128,1.87199997902,1.88499999046,1.03799986839
0.018000125885,0.593999862671,0.0949997901917,0.0160000324249
0.0,0.0,0.00100016593933,0.0
0.0,0.0,0.0,0.0
12.5199999809,9.7460000515,8.48699998856,10.7030000687
9.26999998093,11.2210001945,8.47099995613,10.7760000229
11.0090000629,10.1370000839,8.34200000763,8.15100002289
6.80500006676,8.75600004196,8.07999992371,7.89599990845
7.05999994278,6.62400007248,7.61099982262,6.02999997139
4.60700011253,4.69600009918,3.60199999809,5.03200006485
4.66199994087,3.64100003242,3.84599995613,3.06299996376
2.72099995613,2.89100003242,3.09099984169,2.89199995995
1.49199986458,1.66600012779,2.70199990273,2.05199980736
2.05800008774,2.54200005531,2.80900001526,1.75099992752
0.110000133514,0.0250000953674,0.293999910355,0.167999982834
0.00100016593933,0.0,0.00200009346008,0.0019998550415
0.0,0.0,0.0,0.0
10.2749998569,12.7170000076,8.32999992371,8.77099990845
7.79600000381,11.3489999771,8.48000001907,9.87299990654
7.72300004959,8.7539999485,9.91700005531,9.03999996185
8.14100003242,8.3180000782,8.16199994087,7.41300010681
7.15199995041,6.45700001717,7.02200007439,5.89899992943
5.14499998093,4.77700018883,5.47000002861,4.27200007439
2.97100019455,3.64700007439,3.55200004578,3.56299996376
1.94400000572,2.47000002861,2.44900012016,2.48300004005
1.82400012016,2.57400012016,2.36699986458,1.84899997711
1.79999995232,1.45399999619,2.19499993324,2.54299998283
0.055999994278,0.00599980354309,0.391999959946,0.253000020981
