paranoid,max1,max2,max3
11.7470002174,2.74799990654,6.38199996948,5.57500004768
10.9849998951,6.87000012398,3.9889998436,4.86199998856
10.6119999886,4.01499986649,2.5600001812,6.36000013351
8.60800004005,3.95000004768,2.91599988937,3.0720000267
6.70499992371,3.73099994659,4.03199982643,5.32800006866
6.73900008202,2.71499991417,2.49699997902,4.76300001144
4.80999994278,2.5150001049,3.96300005913,2.04999995232
3.16599988937,2.46900010109,2.1740000248,2.06799983978
1.76800012589,1.98000001907,1.73699998856,3.1400001049
2.68299984932,2.40900015831,1.79099988937,1.76300001144
0.0160000324249,1.95100021362,1.98300004005,0.584999799728
0.00200009346008,0.00200009346008,0.0,0.0490000247955
0.0,0.0,0.0,0.0
9.35199999809,2.99700021744,7.29399991035,3.30399990082
10.129999876,6.36599993706,5.52399992943,5.28499984741
8.95200014114,6.22399997711,5.13999986649,4.72099995613
6.90400004387,3.83099985123,4.43300008774,2.98799991608
5.79999995232,2.48099994659,3.78299999237,5.38899993896
3.92600011826,4.28199982643,3.31200003624,3.18499994278
3.17299985886,3.90499997139,2.91199994087,2.70399999619
1.94000005722,3.29999995232,2.44000005722,2.29499983788
1.65799999237,3.23599982262,2.0640001297,1.96800017357
2.65299987793,2.57800006866,1.91199994087,1.89900016785
0.0310001373291,2.16199994087,1.98100018501,0.487000226974
0.0,0.0549998283386,0.0119998455048,0.00100016593933
0.0,0.0,0.000999927520752,0.0
11.4409999847,4.83099985123,5.19799995422,5.23900008202
8.95200014114,4.90599989891,3.68699979782,6.69000005722
11.0820000172,4.5,4.74800014496,3.73900008202
9.81599998474,3.52100014687,4.29500007629,5.63000011444
6.08000016212,5.18299984932,3.89899992943,3.94899988174
4.53999996185,2.53500008583,4.37199997902,2.89800000191
4.1890001297,2.39400005341,2.6930000782,2.14800000191
2.70700001717,2.54500007629,2.13700008392,3.33899998665
1.77499985695,2.06199979782,1.90899991989,3.02999997139
2.03100013733,2.09000015259,1.95799994469,1.90799999237
0.0629999637604,0.0520000457764,1.97399997711,2.08999991417
0.0,0.0499999523163,0.0130000114441,0.00300002098083
0.0,0.0,0.0,0.0
9.51099991798,5.13899993896,5.01300001144,4.87300014496
8.57899999619,5.62599992752,4.82499980927,3.45499992371
9.18499994278,5.18799996376,2.62800002098,3.01300001144
8.60100007057,4.08899998665,5.80399990082,3.13800001144
6.38800001144,3.41799998283,5.125,2.60100007057
