paranoid1,rand1,rand2,rand3
13.9539999962,0.0,0.0,0.0
12.5020000935,0.0,0.0,0.0
10.0989999771,0.0,0.0,0.0
8.13499999046,0.0,0.0,0.0
7.01200008392,0.0,0.0,0.0
4.54699993134,0.0,0.0,0.0
3.68799996376,0.0,0.0,0.0
2.64899992943,0.0,0.0,0.0
1.51699995995,0.0,0.0,0.0
1.53100013733,0.0,0.0,0.0
0.31200003624,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.2049999237,0.0,0.0,0.0
11.375,0.0,0.0,0.0
10.1729998589,0.0,0.0,0.0
8.6930000782,0.0,0.0,0.0
6.53900003433,0.0,0.0,0.0
4.33999991417,0.0,0.0,0.0
2.68400001526,0.0,0.0,0.0
1.96900010109,0.0,0.0,0.0
1.48199987411,0.0,0.0,0.0
1.80800008774,0.0,0.0,0.0
0.0320000648499,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
14.3359999657,0.0,0.0,0.0
11.9070000648,0.0,0.0,0.0
9.51399993896,0.0,0.0,0.0
8.38999986649,0.0,0.0,0.0
8.02200007439,0.0,0.0,0.0
4.42199993134,0.0,0.0,0.0
4.07899999619,0.0,0.0,0.0
2.77099990845,0.0,0.0,0.0
1.66200017929,0.0,0.0,0.0
2.56100010872,0.0,0.0,0.0
0.125,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
13.882999897,0.0,0.0,0.0
11.8009998798,0.0,0.0,0.0
10.4510002136,0.0,0.0,0.0
7.68799996376,0.0,0.0,0.0
7.04200005531,0.0,0.0,0.0
4.24799990654,0.0,0.0,0.0
3.85899996758,0.0,0.0,0.0
2.59400010109,0.0,0.0,0.0
1.98399996758,0.0,0.0,0.0
1.93699979782,0.0,0.0,0.0
0.0150001049042,0.0,0.0,0.0
0.0160000324249,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.5390000343,0.0,0.0,0.0
10.7660000324,0.0,0.0,0.0
10.8139998913,0.0,0.0,0.0
8.70500016212,0.0,0.0,0.0
9.59500002861,0.0,0.0,0.0
4.93700003624,0.0,0.0,0.0
2.67200016975,0.0,0.0,0.0
2.07800006866,0.0,0.0,0.0
2.07899999619,0.0,0.0,0.0
2.07899999619,0.0,0.0,0.0
0.0620000362396,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
13.1419999599,0.0,0.0,0.0
8.375,0.0,0.0,0.0
8.32899999619,0.0,0.0,0.0
7.28200006485,0.0,0.0,0.0
7.51600003242,0.0,0.0,0.0
5.01600003242,0.0,0.0,0.0
4.07799983025,0.0,0.0,0.0
2.42200016975,0.0,0.0,0.0
2.06199979782,0.0,0.0,0.0
1.84400010109,0.0,0.0,0.0
0.328000068665,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.31300020218,0.0,0.0,0.0
13.5949997902,0.0,0.0,0.0
8.43799996376,0.0,0.0,0.0
7.78199982643,0.0,0.0,0.0
6.68099999428,0.0,0.0,0.0
4.58800005913,0.0,0.0,0.0
3.81299996376,0.0,0.0,0.0
2.5150001049,0.0,0.0,0.0
1.51600003242,0.0,0.0,0.0
2.98399996758,0.0,0.0,0.0
0.28200006485,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
14.0479998589,0.0,0.0,0.0
10.1569998264,0.0,0.0,0.0
11.0470001698,0.0,0.0,0.0
8.09499979019,0.0,0.0,0.0
5.83400011063,0.0,0.0,0.0
3.26600003242,0.0,0.0,0.0
3.54699993134,0.0,0.0,0.0
1.9849998951,0.0,0.0,0.0
4.34400010109,0.0,0.0,0.0
3.1400001049,0.0,0.0,0.0
0.328000068665,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.75099992752,0.0,0.0,0.0
8.48500013351,0.0,0.0,0.0
10.3439998627,0.0,0.0,0.0
9.37600016594,0.0,0.0,0.0
8.39199995995,0.0,0.0,0.0
5.0,0.0,0.0,0.0
2.92199993134,0.0,0.0,0.0
2.17199993134,0.0,0.0,0.0
1.95300006866,0.0,0.0,0.0
1.67199993134,0.0,0.0,0.0
0.0620000362396,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.7969999313,0.0,0.0,0.0
11.236000061,0.0,0.0,0.0
9.21900010109,0.0,0.0,0.0
8.34399986267,0.0,0.0,0.0
6.67300009727,0.0,0.0,0.0
4.98399996758,0.0,0.0,0.0
4.2349998951,0.0,0.0,0.0
2.92199993134,0.0,0.0,0.0
1.92199993134,0.0,0.0,0.0
1.73399996758,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.93799996376,0.0,0.0,0.0
12.0329999924,0.0,0.0,0.0
9.6099998951,0.0,0.0,0.0
7.10900020599,0.0,0.0,0.0
6.53199982643,0.0,0.0,0.0
5.32899999619,0.0,0.0,0.0
3.70300006866,0.0,0.0,0.0
3.34400010109,0.0,0.0,0.0
3.39100003242,0.0,0.0,0.0
2.23399996758,0.0,0.0,0.0
0.375,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
14.1459999084,0.0,0.0,0.0
13.6510000229,0.0,0.0,0.0
8.93799996376,0.0,0.0,0.0
8.29799985886,0.0,0.0,0.0
7.03200006485,0.0,0.0,0.0
5.79699993134,0.0,0.0,0.0
3.26600003242,0.0,0.0,0.0
2.6099998951,0.0,0.0,0.0
1.96799993515,0.0,0.0,0.0
2.25,0.0,0.0,0.0
0.375,0.0,0.0,0.0
0.0150001049042,0.0,0.0,0.0
0.0,0.0,0.0,0.0
13.1570000648,0.0,0.0,0.0
12.1729998589,0.0,0.0,0.0
8.06299996376,0.0,0.0,0.0
8.07899999619,0.0,0.0,0.0
6.26600003242,0.0,0.0,0.0
4.29699993134,0.0,0.0,0.0
3.64100003242,0.0,0.0,0.0
2.56200003624,0.0,0.0,0.0
1.875,0.0,0.0,0.0
1.64100003242,0.0,0.0,0.0
0.702999830246,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.3289999962,0.0,0.0,0.0
9.82799983025,0.0,0.0,0.0
9.28200006485,0.0,0.0,0.0
7.87599992752,0.0,0.0,0.0
7.875,0.0,0.0,0.0
5.43799996376,0.0,0.0,0.0
3.46900010109,0.0,0.0,0.0
2.15599989891,0.0,0.0,0.0
1.65600013733,0.0,0.0,0.0
1.62599992752,0.0,0.0,0.0
0.625,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.3129999638,0.0,0.0,0.0
10.4069998264,0.0,0.0,0.0
10.1570000648,0.0,0.0,0.0
8.07899999619,0.0,0.0,0.0
7.67300009727,0.0,0.0,0.0
4.82799983025,0.0,0.0,0.0
3.48500013351,0.0,0.0,0.0
1.79699993134,0.0,0.0,0.0
1.64100003242,0.0,0.0,0.0
1.53199982643,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.25099992752,0.0,0.0,0.0
11.6879999638,0.0,0.0,0.0
10.7669999599,0.0,0.0,0.0
