paranoid1,max1,paranoid2,max2
10.1770000458,4.25800013542,12.0179998875,4.55900001526
9.57999992371,3.47499990463,9.82999992371,4.37299990654
8.87800002098,3.44600009918,7.74800014496,3.35400009155
6.83599996567,3.58000016212,7.94099998474,2.42299985886
6.09700012207,3.40899991989,5.62800002098,4.58899998665
4.20899987221,2.50999999046,3.96900010109,3.30999994278
3.99000000954,2.11500000954,3.64900016785,2.0490000248
2.41799998283,2.08999991417,2.2990000248,1.7610001564
1.6890001297,1.77999997139,1.25900006294,2.60699987411
1.5490000248,1.6320002079,1.75499987602,1.66700005531
0.0019998550415,1.76499986649,0.0659999847412,0.759999990463
0.0,0.000999927520752,0.000999927520752,0.00600004196167
0.0,0.0,0.0,0.0
9.19799995422,5.97299981117,11.7490000725,4.45000004768
10.5980000496,4.40299987793,8.90599989891,5.5569999218
7.07400012016,4.19799995422,8.26300001144,5.19099998474
8.01399993896,3.91100001335,7.57099986076,3.6210000515
7.04500007629,3.53299999237,6.5640001297,3.25100016594
4.86100006104,2.71500015259,3.8140001297,2.37299990654
3.3109998703,2.16000008583,3.47399997711,2.40899991989
2.68000006676,1.90499997139,2.46100020409,2.10400009155
1.4390001297,1.71199989319,1.5609998703,1.86000013351
0.368999958038,2.36800003052,1.41200017929,1.61199998856
0.367000102997,1.80599999428,0.0739998817444,0.126999855042
0.00200009346008,0.00600004196167,0.0,0.000999927520752
0.0,0.0,0.0,0.0
7.90300011635,4.29999995232,8.42499995232,4.57899999619
10.8259999752,4.09200000763,8.74399995804,4.08599996567
8.46899986267,3.44099998474,8.11299991608,4.34999990463
6.72599983215,3.28999996185,8.15799999237,3.7349998951
6.31700015068,2.96700000763,7.00499987602,3.46099996567
3.93400001526,2.31700015068,4.04600000381,2.41000008583
2.63400006294,3.22899985313,3.61500000954,2.21199989319
1.69600009918,1.89800000191,1.90700006485,2.07999992371
1.66599988937,1.77200007439,1.4509999752,2.47000002861
1.10899996758,1.97099995613,1.63100004196,1.5640001297
0.0139999389648,1.74400019646,0.0809998512268,0.259999990463
0.0,0.0349998474121,0.000999927520752,0.000999927520752
0.0,0.0,0.0,0.0
10.5500001907,3.03600001335,9.76900005341,3.24199986458
11.8320000172,4.35899996758,8.45000004768,3.83399987221
8.39499998093,3.87699985504,8.18799996376,3.9240000248
7.24000000954,3.91599988937,7.64400005341,3.26399993896
9.82899999619,3.24099993706,6.15599989891,2.98199987411
3.20900011063,3.70700001717,3.99399995804,2.56399989128
3.36599993706,2.4470000267,2.87599992752,2.20799994469
2.22600007057,2.02300000191,1.93499994278,1.85199999809
2.13899993896,2.45499992371,1.70900011063,1.65400004387
0.657999992371,2.09400010109,1.41300010681,1.65400004387
0.326999902725,1.78299999237,0.0280001163483,0.0440001487732
0.00200009346008,0.00599980354309,0.0,0.0
0.0,0.0,0.0,0.0
9.82899999619,2.66900014877,8.50099992752,6.16400003433
11.736000061,3.86000013351,9.16199994087,3.87400007248
6.68499994278,5.58599996567,10.5299999714,3.43700003624
6.42300009727,5.10300016403,6.66799998283,2.57500004768
5.3900001049,2.93400001526,5.4240000248,4.51300001144
3.97900009155,2.28100013733,3.97799992561,3.73300004005
2.52899980545,3.25900006294,3.59100008011,2.22300004959
2.31699991226,2.01800012589,1.97000002861,3.06999993324
1.29800009727,2.76800012589,1.75499987602,1.76300001144
1.40000009537,1.68700003624,2.52399992943,2.20700001717
0.111999988556,0.503999948502,0.0150001049042,1.86899995804
0.000999927520752,0.0,0.00100016593933,0.0329999923706
0.0,0.0,0.0,0.0
8.58299994469,4.71600008011,7.65100002289,6.07700014114
10.5759999752,4.22099995613,7.11999988556,4.05999994278
9.12599992752,2.74699997902,9.68699979782,2.38199996948
7.61999988556,4.91800022125,8.38700008392,3.50499987602
7.28299999237,2.54899978638,6.54499983788,4.56399989128
3.01099991798,2.75,5.36599993706,2.24499988556
2.33599996567,2.31500005722,3.72399997711,2.92999982834
2.40199995041,1.90599989891,1.7380001545,2.63499999046
1.76400017738,1.69400000572,1.40300011635,2.49000000954
2.02999997139,1.80800008774,1.37600016594,1.67600011826
0.454999923706,1.79200005531,0.0199999809265,0.0419998168945
0.000999927520752,0.000999927520752,0.0,0.0339999198914
0.0,0.0,0.0,0.0
7.7389998436,3.92900013924,11.6710000038,4.58100008965
8.38899993896,3.8220000267,9.7990000248,3.0600001812
9.3599998951,3.50500011444,8.76900005341,5.14100003242
8.24399995804,3.25,7.65300011635,4.77800011635
6.90300011635,2.95500016212,6.34800004959,4.45599985123
4.00999999046,2.31299996376,3.66699981689,2.47000002861
3.17199993134,2.01300001144,3.10900020599,2.17000007629
1.97299981117,1.78399991989,2.40400004387,2.08199977875
1.33899998665,2.85299992561,1.65400004387,1.71300005913
2.48500013351,1.8140001297,2.0039999485,1.62300014496
0.0160000324249,1.84699988365,0.0720000267029,0.920000076294
0.0,0.0350000858307,0.00100016593933,0.000999927520752
0.0,0.0,0.0,0.0
11.9510002136,2.57799983025,10.8450000286,3.65600013733
8.06699991226,5.91299986839,7.83399987221,4.59899997711
9.70900011063,5.62900018692,10.5089998245,4.13199996948
7.06200003624,5.19199991226,6.8900001049,3.65599989891
4.26600003242,2.39800000191,8.05599999428,3.49300003052
3.59200000763,3.93799996376,4.19799995422,2.70199990273
2.85300016403,3.51300001144,3.41299986839,2.31900000572
1.94499993324,3.16100001335,2.6210000515,2.0
1.52099990845,1.75900006294,1.8029999733,1.75099992752
2.06100010872,1.875,1.84699988365,1.71200013161
0.00400018692017,1.99499988556,0.180999994278,0.394999980927
0.0,0.0349998474121,0.000999927520752,0.00100016593933
0.0,0.0,0.0,0.0
12.6390001774,4.34899997711,12.992000103,4.86500000954
9.16500020027,5.80999994278,9.32899999619,2.52699995041
8.63899993896,3.47800016403,12.1849999428,3.66200017929
7.87099981308,3.25499987602,5.97699999809,4.89100003242
5.95999979973,2.34999990463,6.00899982452,4.43700003624
3.69799995422,3.81300020218,4.36899995804,2.58099985123
3.01800012589,3.38899993896,3.4509999752,2.16899991035
2.64199995995,2.04699993134,2.36599993706,1.8259999752
1.77899980545,1.71099996567,2.40400004387,2.49000000954
1.76099991798,1.6819999218,1.96300005913,1.6289999485
0.0309998989105,0.0280001163483,0.391999959946,1.8639998436
0.0,0.0,0.00100016593933,0.00600004196167
0.0,0.0,0.0,0.0
9.95899987221,4.32399988174,8.29399991035,4.01300001144
8.97600007057,4.18300008774,8.07399988174,5.61599993706
7.97799992561,3.82500004768,8.44199991226,3.66600012779
7.97300004959,3.68400001526,7.53399991989,3.39900016785
6.92599987984,2.64800000191,6.15000009537,3.11500000954
3.86800003052,3.81200003624,4.64900016785,2.16300010681
2.79200005531,3.35499978065,3.4960000515,2.0150001049
2.49300003052,2.02699995041,2.15400004387,1.757999897
1.62299990654,1.7610001564,1.41000008583,1.58500003815
1.36899995804,1.64199995995,0.575999975204,2.10199999809
0.114000082016,0.466000080109,0.00200009346008,1.79700016975
0.0,0.0,0.00100016593933,0.00699996948242
0.0,0.0,0.0,0.0
8.91799998283,4.75600004196,8.70000004768,3.28699994087
8.79100012779,5.67499995232,10.5180001259,2.97600007057
8.66000008583,4.29799985886,8.82100009918,3.46099996567
8.06200003624,3.71800017357,7.14400005341,3.20300006866
6.59200000763,3.16999983788,6.93400001526,2.30800008774
3.12400007248,2.492000103,3.72300004959,3.67199993134
3.52999997139,2.06799983978,2.89599990845,3.25400018692
2.12800002098,2.65499997139,2.58100008965,1.94099998474
1.7650001049,1.867000103,1.80300021172,2.47699999809
1.8100001812,1.6930000782,1.67100000381,1.70900011063
0.516999959946,0.78200006485,0.00999999046326,1.76499986649
0.00100016593933,0.0019998550415,0.0,0.0339999198914
0.0,0.0,0.0,0.0
10.7160000801,3.84399986267,8.24300003052,4.40199995041
8.85100007057,5.81399989128,9.39800000191,4.45299983025
9.3860001564,3.78499984741,8.84699988365,3.59100008011
7.49500012398,3.38800001144,7.50999999046,3.71800017357
5.76999998093,4.59299993515,6.59299993515,3.15000009537
3.61199998856,3.5720000267,4.16000008583,2.61800003052
3.3259999752,2.27999997139,2.72799992561,2.85699987411
2.38800001144,1.80400013924,3.41499996185,2.09799981117
1.4470000267,1.61199998856,1.5609998703,1.78200006485
1.91600012779,1.69999980927,1.8180000782,1.62199997902
0.0620000362396,0.105000019073,0.148999929428,1.70700001717
0.0,0.0,0.0019998550415,0.00300002098083
0.0,0.0,0.0,0.0
7.85500001907,4.54299998283,11.9880001545,3.74500012398
9.87300014496,4.51499986649,10.4140000343,2.73000001907
8.9399998188,4.10899996758,7.6899998188,5.19000005722
8.07799983025,3.92700004578,6.7429997921,3.49699997902
7.00099992752,3.28699994087,6.62099981308,2.7380001545
5.64599990845,2.74599981308,4.08899998665,2.54099988937
3.58400011063,2.23200011253,3.09499979019,2.22000002861
2.38599991798,1.86899995804,1.92499995232,2.88000011444
1.82400012016,2.90199995041,2.38400006294,1.90100002289
2.0759999752,2.4279999733,1.49900007248,1.92700004578
0.00499987602234,1.76899981499,0.381999969482,0.464999914169
0.0,0.0360000133514,0.000999927520752,0.00200009346008
0.0,0.0,0.0,0.0
7.77500009537,4.31599998474,10.7890000343,3.79799985886
8.95200014114,3.77000021935,9.70899987221,3.67500019073
8.79799985886,3.63399982452,7.9509999752,5.17600011826
6.492000103,2.38100004196,7.44799995422,4.75899982452
5.60500001907,4.62099981308,6.29299998283,2.8140001297
4.6099998951,2.21900010109,3.97200012207,3.59200000763
3.94400000572,2.16199994087,3.25500011444,2.21000003815
1.79999995232,2.88400006294,2.64200019836,1.9240000248
1.39899992943,1.67000007629,1.6740000248,1.8630001545
1.70000004768,1.71700000763,2.43899989128,1.66900014877
0.105000019073,0.717000007629,0.0019998550415,1.81399989128
0.000999927520752,0.0,0.000999927520752,0.00699996948242
0.0,0.0,0.0,0.0
11.2539999485,6.19199991226,9.375,4.34099984169
9.2539999485,3.80199980736,9.47500014305,5.75800013542
8.31100010872,2.71599984169,8.3869998455,5.39700007439
6.93899989128,3.34999990463,8.11800003052,3.88999986649
6.11899995804,2.81799983978,7.1099998951,3.47199988365
3.8259999752,2.42199993134,4.93799996376,2.74100017548
3.0,3.5490000248,3.5529999733,2.19199991226
2.26999998093,1.88199996948,1.79299998283,3.03600001335
1.93400001526,2.69199991226,2.30100011826,1.75499987602
2.01600003242,2.29399991035,1.47500014305,1.59599995613
0.205000162125,0.730000019073,0.0019998550415,1.78699994087
0.0,0.0,0.000999927520752,0.00699996948242
