max1,max2,rand1,rand2
4.82699990273,6.63999986649,0.0,0.0
2.67300009727,4.42900013924,0.0,0.0
3.93499994278,5.59200000763,0.0,0.0
4.15700006485,3.9430000782,0.0,0.0
3.52799987793,3.49300003052,0.0,0.0
2.9240000248,2.76800012589,0.0,0.0
2.58299994469,2.54600000381,0.0,0.0
2.14899992943,2.125,0.0,0.0
1.97899985313,1.86400008202,0.0,0.0
1.67700004578,1.70000004768,0.0,0.0
2.01499986649,0.837000131607,0.0,0.0
0.00300002098083,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
3.11299991608,6.27300000191,0.0,0.0
5.98699998856,4.99000000954,0.0,0.0
4.35100007057,4.47099995613,0.0,0.0
4.04299998283,3.59100008011,0.0,0.0
3.78999996185,3.67100000381,0.0,0.0
2.90299987793,2.59500002861,0.0,0.0
2.70600008965,2.3069999218,0.0,0.0
2.23699998856,1.98099994659,0.0,0.0
1.88800001144,1.89699983597,0.0,0.0
1.69099998474,1.93799996376,0.0,0.0
2.09299993515,0.918999910355,0.0,0.0
0.010999917984,0.0019998550415,0.0,0.0
0.0,0.0,0.0,0.0
6.42700004578,5.25999999046,0.0,0.0
4.24099993706,6.06599998474,0.0,0.0
4.01900005341,4.23300004005,0.0,0.0
3.64100003242,4.00400018692,0.0,0.0
3.50200009346,3.58300018311,0.0,0.0
2.51900005341,2.67599987984,0.0,0.0
2.53199982643,2.56399989128,0.0,0.00100016593933
2.07700014114,2.04299998283,0.0,0.0
2.17199993134,1.99500012398,0.0,0.0
2.1970000267,2.16400003433,0.0,0.0
2.09899997711,2.16799998283,0.0,0.0
0.0469999313354,0.0119998455048,0.0,0.0
0.0,0.0,0.0,0.0
4.38199996948,4.61500000954,0.0,0.0
4.97799992561,4.36199998856,0.0,0.0
4.11500000954,3.74100017548,0.0,0.0
3.93400001526,2.76699995995,0.0,0.0
3.48099994659,4.92700004578,0.0,0.0
2.68799996376,3.99000000954,0.0,0.0
2.59299993515,2.28699994087,0.0,0.0
2.10500001907,3.21399998665,0.0,0.0
1.88599991798,1.88899993896,0.0,0.0
1.75,2.09699988365,0.0,0.0
2.09599995613,0.47000002861,0.000999927520752,0.0
0.00699996948242,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.43200016022,6.25699996948,0.0,0.0
4.37599992752,4.56500005722,0.0,0.0
3.34500002861,3.20800018311,0.0,0.0
3.19800019264,3.85599994659,0.0,0.0
4.85399985313,3.74099993706,0.0,0.0
2.54100012779,2.82099986076,0.0,0.0
3.2460000515,2.58700013161,0.0,0.0
2.02599978447,2.22600007057,0.0,0.0
1.90000009537,1.80599999428,0.0,0.0
1.80400013924,1.84999990463,0.0,0.0
0.0439999103546,1.94000005722,0.0,0.0
0.0360000133514,0.007000207901,0.0,0.0
0.0,0.0,0.0,0.0
4.5790002346,4.79699993134,0.0,0.0
4.59299993515,4.95700001717,0.0,0.0
4.47000002861,3.64100003242,0.0,0.0
3.66199994087,2.50500011444,0.0,0.0
3.68799996376,2.78100013733,0.0,0.0
2.6779999733,4.00300002098,0.0,0.0
2.38800001144,3.52699995041,0.0,0.0
2.97200012207,2.13800001144,0.0,0.0
1.80500006676,1.73000001907,0.0,0.000999927520752
1.73500013351,1.88499999046,0.0,0.0
0.264999866486,0.102999925613,0.0,0.0
0.0,0.0410001277924,0.0,0.0
0.0,0.0,0.0,0.0
4.73200011253,4.61199998856,0.0,0.0
5.90799999237,4.89300012589,0.0,0.0
5.8149998188,4.60800004005,0.0,0.0
3.21799993515,3.89800000191,0.0,0.0
3.17200016975,2.78599977493,0.0,0.0
4.13499999046,3.07999992371,0.0,0.0
3.08600020409,2.13800001144,0.0,0.0
1.96900010109,3.15999984741,0.0,0.0
1.91300010681,1.76900005341,0.0,0.0
1.78100013733,1.6740000248,0.0,0.0
1.99000000954,1.99000000954,0.0,0.0
0.0329999923706,0.00600004196167,0.0,0.0
0.0,0.0,0.0,0.0
6.44499993324,4.49399995804,0.0,0.0
4.89400005341,3.54299998283,0.0,0.0
3.84500002861,5.56300020218,0.0,0.0
5.26999998093,4.18600010872,0.0,0.0
3.3109998703,3.3029999733,0.0,0.0
2.40000009537,2.40600013733,0.0,0.0
2.0039999485,2.44199991226,0.0,0.0
3.23300004005,2.21300005913,0.0,0.0
2.77099990845,1.8599998951,0.0,0.0
2.29399991035,1.80900001526,0.0,0.0
1.79200005531,1.92300009727,0.0,0.0
0.0349998474121,0.00300002098083,0.0,0.0
0.0,0.0,0.0,0.0
2.64899992943,3.47300004959,0.0,0.0
5.95000004768,4.55999994278,0.0,0.0
5.78000020981,4.47200012207,0.0,0.0
5.1890001297,4.0680000782,0.0,0.0
4.84500002861,3.77099990845,0.0,0.0
3.757999897,2.95300006866,0.0,0.0
2.22800016403,2.34500002861,0.0,0.0
3.08800005913,2.25099992752,0.0,0.0
2.14199995995,2.37599992752,0.0,0.0
2.47600007057,2.007999897,0.0,0.0
2.02699995041,2.0529999733,0.0,0.0
0.0400002002716,0.00300002098083,0.0,0.0
