max1,rand1,rand2,rand3
6.2349998951,0.0,0.0,0.0
3.92000007629,0.0,0.0,0.0
4.15400004387,0.0,0.0,0.0
3.92100000381,0.0,0.0,0.0
2.50800013542,0.0,0.0,0.0
2.81100010872,0.0,0.0,0.0
2.62800002098,0.0,0.0,0.0
3.28699994087,0.0,0.0,0.0
1.95399999619,0.0,0.0,0.0
1.67299985886,0.0,0.0,0.0
2.06200003624,0.0,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.65499997139,0.0,0.0,0.0
6.04400014877,0.0,0.0,0.0
3.4240000248,0.0,0.0,0.0
5.47099995613,0.0,0.0,0.0
3.54600000381,0.0,0.0,0.0
3.01399993896,0.0,0.0,0.0
2.99599981308,0.0,0.0,0.0
2.7650001049,0.0,0.0,0.0
2.75900006294,0.0,0.0,0.0
1.70900011063,0.0,0.0,0.0
0.105999946594,0.0,0.0,0.0
0.00800013542175,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.76399993896,0.0,0.0,0.0
3.48399996758,0.0,0.0,0.0
5.60100007057,0.0,0.0,0.0
5.36400008202,0.0,0.0,0.0
3.12700009346,0.0,0.0,0.0
3.14199995995,0.0,0.0,0.0
2.54600000381,0.0,0.0,0.0
3.24500012398,0.0,0.0,0.0
2.74800014496,0.0,0.0,0.0
2.29600000381,0.0,0.0,0.0
1.90999984741,0.0,0.0,0.0
0.0460000038147,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.75599980354,0.0,0.0,0.0
4.60900020599,0.0,0.0,0.0
3.87000012398,0.0,0.0,0.0
3.7009999752,0.0,0.0,0.0
4.882999897,0.0,0.0,0.0
2.94099998474,0.0,0.0,0.0
2.62200021744,0.0,0.0,0.0
2.2460000515,0.0,0.0,0.0
1.82100009918,0.0,0.0,0.0
1.6400001049,0.0,0.0,0.0
1.75,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.49599981308,0.0,0.0,0.0
4.28600001335,0.0,0.0,0.0
4.03200006485,0.0,0.0,0.0
5.1400001049,0.0,0.0,0.0
3.2389998436,0.0,0.0,0.0
3.96700000763,0.0,0.0,0.0
2.15899991989,0.0,0.0,0.0
2.0720000267,0.0,0.0,0.0
1.80400013924,0.0,0.0,0.0
1.8259999752,0.0,0.0,0.0
0.496999979019,0.0,0.0,0.0
0.0360000133514,0.0,0.0,0.0
0.0,0.0,0.0,0.0
