paranoid1,paranoid2,rand1,rand2
9.62999987602,8.20300006866,0.0,0.0
10.4069998264,11.2320001125,0.0,0.0
6.29100012779,9.13599991798,0.0,0.0
7.58100008965,7.91100001335,0.0,0.0
7.0640001297,6.65300011635,0.0,0.0
4.56500005722,5.16100001335,0.0,0.0
4.83400011063,3.1400001049,0.0,0.0
2.75699996948,2.17999982834,0.0,0.0
1.65700006485,1.64499998093,0.0,0.0
1.6099998951,1.51699995995,0.0,0.0
0.450999975204,0.0939998626709,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.2969999313,12.3009998798,0.0,0.0
9.7389998436,10.1029999256,0.0,0.0
8.60199999809,7.5600001812,0.0,0.0
7.60800004005,8.29200005531,0.0,0.0
7.69699978828,6.70399999619,0.0,0.0
4.88800001144,4.50699996948,0.0,0.0
3.74000000954,3.72399997711,0.0,0.0
2.64499998093,2.76300001144,0.0,0.0
1.61400008202,1.70300006866,0.0,0.0
2.70499992371,1.49499988556,0.0,0.0
0.0240001678467,0.00800013542175,0.0,0.0
0.000999927520752,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
13.0380001068,10.4949998856,0.0,0.0
8.42199993134,9.50899982452,0.0,0.0
9.18099999428,9.69899988174,0.0,0.0
8.16799998283,8.03299999237,0.0,0.0
6.31200003624,7.04899978638,0.0,0.0
4.47699999809,4.33299994469,0.0,0.0
3.47499990463,3.60299992561,0.0,0.0
2.65299987793,2.22600007057,0.0,0.0
1.63599991798,1.57700014114,0.0,0.0
1.92199993134,1.98900008202,0.0,0.0
0.050999879837,0.00300002098083,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.0969998837,11.6940000057,0.0,0.0
12.4119999409,9.26999998093,0.0,0.0
10.2049999237,7.68400001526,0.0,0.0
8.60699987411,8.45600008965,0.0,0.0
7.4849998951,7.02000021935,0.0,0.0
4.35800004005,3.83899998665,0.0,0.0
3.24400019646,2.39999985695,0.0,0.0
2.52500009537,2.06599998474,0.0,0.0
1.60700011253,1.64800000191,0.0,0.0
1.44099998474,1.66599988937,0.0,0.0
0.00999999046326,0.599999904633,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.3529999256,11.1740000248,0.0,0.0
9.34200000763,11.5250000954,0.0,0.0
8.72600007057,8.60800004005,0.0,0.0
8.08700013161,7.37800002098,0.0,0.0
7.66100001335,9.07400012016,0.0,0.0
4.57500004768,5.85599994659,0.0,0.0
4.34299993515,3.08200001717,0.0,0.0
3.12800002098,3.12199997902,0.0,0.0
1.67999982834,1.39599990845,0.0,0.0
1.83399987221,1.51699995995,0.0,0.0
0.231999874115,0.257999897003,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.51600003242,8.40999984741,0.0,0.0
8.73399996758,9.53399991989,0.0,0.0
8.17499995232,9.04499983788,0.0,0.0
7.37399983406,7.02600002289,0.0,0.0
6.35299992561,6.91499996185,0.0,0.0
4.22899985313,4.83699989319,0.0,0.0
3.41499996185,2.91599988937,0.0,0.0
2.7460000515,2.57299995422,0.0,0.0
1.80900001526,1.36999988556,0.0,0.0
1.63799977303,1.7650001049,0.0,0.0
0.156000137329,0.0750000476837,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.4250001907,9.32999992371,0.0,0.0
9.5720000267,9.83899998665,0.0,0.0
8.73500013351,7.02199983597,0.0,0.0
8.35299992561,7.69900012016,0.0,0.0
6.91499996185,6.35800004005,0.0,0.0
3.89099979401,4.49400019646,0.0,0.0
2.66900014877,3.5640001297,0.0,0.0
2.03200006485,1.89600014687,0.0,0.0
1.69699978828,1.47399997711,0.0,0.0
1.47199988365,1.91400003433,0.0,0.0
0.0199999809265,0.00699996948242,0.0,0.0
0.000999927520752,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.39699983597,12.2649998665,0.0,0.0
9.15199995041,10.5410001278,0.0,0.0
9.78099989891,9.10899996758,0.0,0.0
8.48999977112,7.93299984932,0.0,0.0
6.83299994469,6.03299999237,0.0,0.0
4.54799985886,4.07299995422,0.0,0.0
3.50899982452,3.36699986458,0.0,0.0
2.03600001335,2.7389998436,0.0,0.0
1.86499977112,1.4430000782,0.0,0.0
1.71800017357,2.27699995041,0.0,0.0
0.0570001602173,0.00200009346008,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
11.4679999352,7.92000007629,0.0,0.0
10.3630001545,10.2090001106,0.0,0.0
7.41599988937,9.28299999237,0.000999927520752,0.0
8.91299986839,8.80200004578,0.0,0.0
7.13599991798,5.98600006104,0.0,0.0
4.35699987411,3.51799988747,0.0,0.0
3.32899999619,3.34200000763,0.0,0.00100016593933
2.15599989891,1.76499986649,0.0,0.0
1.70600008965,1.53200006485,0.0,0.0
1.8789999485,1.49899983406,0.0,0.0
0.0199999809265,0.0159997940063,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.29600000381,10.3219997883,0.0,0.0
11.1510000229,12.0479998589,0.0,0.0
8.65599989891,7.73600006104,0.0,0.0
8.96000003815,8.07100009918,0.0,0.0
7.38899993896,6.93200016022,0.0,0.0
3.9880001545,5.10399985313,0.0,0.0
2.77999997139,3.74399995804,0.0,0.0
2.53699994087,2.10500001907,0.0,0.0
1.3900001049,1.67499995232,0.0,0.0
2.69099998474,2.49300003052,0.0,0.0
0.0150001049042,0.305000066757,0.0,0.0
0.0,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
11.1430001259,12.760999918,0.0,0.0
10.7000000477,10.8180000782,0.0,0.0
8.14700007439,9.32299995422,0.0,0.0
7.66100001335,8.83099985123,0.0,0.0
5.43300008774,7.50499987602,0.0,0.0
3.95500016212,4.87400007248,0.0,0.0
3.13599991798,4.31999993324,0.0,0.0
1.93400001526,2.54500007629,0.0,0.0
1.7650001049,1.61000013351,0.0,0.0
0.466000080109,1.59599995613,0.0,0.0
0.104000091553,0.039999961853,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.35600018501,9.03200006485,0.0,0.0
10.1940000057,10.1589999199,0.0,0.0
7.54299998283,9.17700004578,0.0,0.0
8.05400013924,7.8789999485,0.0,0.0
6.17100000381,6.73299980164,0.0,0.0
4.27600002289,4.05200004578,0.0,0.0
3.36800003052,3.11000013351,0.0,0.0
1.82299995422,2.66000008583,0.0,0.0
1.50499987602,1.33100008965,0.0,0.0
1.9849998951,1.69800019264,0.0,0.0
0.0609998703003,0.0169999599457,0.0,0.0
0.00100016593933,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.24300003052,12.2320001125,0.0,0.0
10.4549999237,10.2070000172,0.0,0.0
8.77300000191,9.26699995995,0.0,0.0
7.36100006104,7.78900003433,0.0,0.0
5.70600008965,6.60899996758,0.0,0.0
3.64700007439,4.30599999428,0.0,0.0
3.28700017929,2.59700012207,0.0,0.0
2.3599998951,2.46499991417,0.0,0.0
1.39400005341,1.86199998856,0.0,0.0
2.59100008011,1.71899986267,0.0,0.0
0.0709998607635,0.00399994850159,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.42599987984,9.77799987793,0.0,0.0
9.34299993515,12.7070000172,0.0,0.0
7.09500002861,9.49699997902,0.0,0.0
7.24599981308,6.9399998188,0.0,0.0
6.85100007057,5.89199995995,0.0,0.0
4.95599985123,4.38899993896,0.0,0.0
3.375,3.34099984169,0.0,0.0
2.67199993134,2.37199997902,0.0,0.0
1.64800000191,1.4470000267,0.0,0.0
1.85500001907,2.95299983025,0.0,0.0
0.0989999771118,0.0240001678467,0.0,0.0
0.00300002098083,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.73199987411,11.7410001755,0.0,0.0
9.36099982262,9.60800004005,0.0,0.0
9.51399993896,8.84300017357,0.0,0.0
7.75699996948,7.71600008011,0.0,0.0
6.88800001144,7.29099988937,0.0,0.0
4.56599998474,4.42000007629,0.0,0.0
4.9279999733,2.92000007629,0.0,0.0
2.50499987602,2.13100004196,0.0,0.0
1.70600008965,1.49000000954,0.0,0.0
1.55999994278,2.02700018883,0.0,0.0
0.0679998397827,0.0320000648499,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.9230000973,13.6689999104,0.0,0.0
10.8729999065,9.30900001526,0.0,0.0
9.76900005341,9.95499992371,0.0,0.0
9.24699997902,8.84200000763,0.0,0.0
7.2009999752,7.66700005531,0.0,0.0
5.53900003433,4.91499996185,0.0,0.0
3.91799998283,3.80100011826,0.0,0.0
2.51200008392,1.86999988556,0.0,0.0
1.77300000191,1.4279999733,0.0,0.0
0.991000175476,1.95300006866,0.0,0.0
0.231999874115,0.239000082016,0.0,0.0
0.0,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
11.7850000858,11.5999999046,0.0,0.0
10.6790001392,8.55799984932,0.0,0.0
9.12599992752,8.69800019264,0.0,0.0
8.15600013733,6.54399991035,0.0,0.0
6.78500008583,5.3710000515,0.0,0.0
4.73399996758,3.72200012207,0.0,0.0
3.59200000763,3.14800000191,0.0,0.0
1.79100012779,2.39500021935,0.0,0.0
1.80700016022,1.8789999485,0.0,0.0
1.8140001297,1.41299986839,0.0,0.0
0.0780000686646,0.0130000114441,0.0,0.0
0.000999927520752,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
11.4279999733,10.5339999199,0.0,0.0
7.98300004005,7.78100013733,0.0,0.0
7.11199998856,9.09399986267,0.0,0.0
6.98199987411,8.84500002861,0.0,0.0
6.39300012589,9.19199991226,0.0,0.0
4.16400003433,5.15199995041,0.0,0.0
2.63199996948,3.69600009918,0.0,0.0
2.77999997139,2.77800011635,0.0,0.0
1.8259999752,2.2009999752,0.0,0.0
1.79800009727,2.66899991035,0.0,0.0
0.0799999237061,0.0130000114441,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.3190000057,12.4589998722,0.0,0.0
10.3449997902,10.2920000553,0.0,0.0
11.3669998646,8.4929997921,0.0,0.0
7.21600008011,7.30500006676,0.0,0.0
7.5759999752,6.35800004005,0.0,0.0
2.65799999237,4.58200001717,0.0,0.0
2.48300004005,2.63199996948,0.0,0.0
2.77600002289,3.2009999752,0.0,0.0
1.77900004387,1.617000103,0.0,0.0
2.17200016975,1.54600000381,0.0,0.0
0.184000015259,0.195999860764,0.0,0.0
0.0019998550415,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
12.635999918,9.83100008965,0.0,0.0
10.6799998283,9.53800010681,0.000999927520752,0.0
8.67699980736,8.90000009537,0.0,0.0
6.60400009155,8.20900011063,0.0,0.0
5.86199998856,6.63400006294,0.0,0.0
5.20600008965,4.38499999046,0.0,0.0
3.99099993706,3.76300001144,0.0,0.0
3.01399993896,2.78600001335,0.0,0.0
1.625,1.84299993515,0.0,0.0
1.625,2.09500002861,0.0,0.0
0.258000135422,0.0699999332428,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
14.2330000401,8.22200012207,0.0,0.0
11.2490000725,8.06900000572,0.0,0.0
8.33800005913,8.80100011826,0.0,0.0
7.55700016022,6.46900010109,0.0,0.0
7.10599994659,7.39100003242,0.0,0.0
4.8259999752,4.81299996376,0.0,0.0
3.59800004959,3.09100008011,0.0,0.0
2.06199979782,2.80400013924,0.0,0.0
1.30199980736,1.84099984169,0.0,0.0
0.499000072479,2.01300001144,0.0,0.0
0.471999883652,0.306999921799,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.6970000267,8.53999996185,0.0,0.0
7.94400000572,7.50899982452,0.0,0.0
7.94400000572,9.2539999485,0.0,0.0
6.6369998455,7.96399998665,0.0,0.0
5.63700008392,7.31200003624,0.0,0.0
4.1740000248,3.88199996948,0.0,0.0
3.14499998093,2.78499984741,0.0,0.0
2.47900009155,3.48099994659,0.0,0.0
2.47800016403,2.02699995041,0.0,0.0
1.46199989319,2.0569999218,0.0,0.0
0.143000125885,0.0160000324249,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.54299998283,10.3630001545,0.0,0.0
8.33300018311,10.3570001125,0.0,0.0
9.69199991226,8.55500006676,0.0,0.0
8.84899997711,7.65300011635,0.0,0.0
6.56200003624,6.7570002079,0.0,0.0
5.09000015259,4.58399987221,0.0,0.0
3.84899997711,3.20700001717,0.0,0.0
2.54500007629,1.83299994469,0.0,0.0
1.39700007439,1.33899998665,0.0,0.0
1.93300008774,1.23300004005,0.0,0.0
0.479000091553,0.144000053406,0.0,0.0
0.000999927520752,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
13.8559999466,8.75499987602,0.0,0.0
10.0350000858,9.98799991608,0.0,0.0
9.09700012207,7.78700017929,0.0,0.0
8.24000000954,6.70700001717,0.0,0.0
7.12800002098,6.63800001144,0.0,0.0
4.48900008202,4.59599995613,0.0,0.0
3.27399992943,3.27099990845,0.0,0.0
2.44900012016,2.34200000763,0.0,0.0
2.44200015068,2.01699995995,0.0,0.0
2.52200007439,1.77200007439,0.0,0.0
0.00500011444092,0.466000080109,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
10.8199999332,9.67200016975,0.0,0.0
11.0,9.79699993134,0.0,0.0
8.35100007057,7.18000006676,0.0,0.0
7.87700009346,8.1819999218,0.0,0.0
7.1930000782,6.41700005531,0.0,0.0
4.7990000248,5.79899978638,0.0,0.0
3.53499984741,4.7009999752,0.0,0.0
1.95800018311,1.78100013733,0.0,0.0
1.54500007629,1.39899992943,0.0,0.0
1.68700003624,1.37800002098,0.0,0.0
0.0269999504089,0.0129997730255,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.00699996948,9.54099988937,0.0,0.0
7.48400020599,8.80500006676,0.0,0.0
8.53900003433,9.90400004387,0.0,0.0
6.96300005913,8.09700012207,0.0,0.0
7.27399992943,6.52800011635,0.0,0.0
5.04200005531,4.77300000191,0.0,0.0
3.32999992371,3.67700004578,0.0,0.0
2.13800001144,1.89499998093,0.0,0.0
1.66799998283,1.7389998436,0.0,0.0
2.49699997902,1.84699988365,0.0,0.0
0.282999992371,0.0649998188019,0.0,0.0
0.00100016593933,0.0019998550415,0.0,0.0
0.0,0.0,0.0,0.0
11.7880001068,12.2999999523,0.0,0.0
11.2929999828,10.6180000305,0.0,0.0
11.1909999847,9.13400006294,0.0,0.0
7.1369998455,8.23399996758,0.0,0.0
5.49799990654,6.0720000267,0.0,0.0
4.68799996376,4.17000007629,0.0,0.0
3.54400014877,3.09999990463,0.0,0.0
2.08399987221,2.46399998665,0.0,0.00100016593933
1.61499977112,1.5490000248,0.0,0.0
1.49699997902,2.01399993896,0.00100016593933,0.0
0.3109998703,0.0520000457764,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.73400020599,8.75699996948,0.0,0.0
9.98900008202,10.5550000668,0.0,0.0
9.34800004959,7.22900009155,0.0,0.0
6.99000000954,6.67700004578,0.0,0.0
6.79600000381,6.53900003433,0.0,0.0
4.87000012398,4.98500013351,0.0,0.0
3.46200013161,3.34300017357,0.0,0.0
2.45000004768,2.37799978256,0.0,0.0
1.69600009918,1.98799991608,0.0,0.0
1.58000016212,1.69400000572,0.0,0.0
0.608999967575,0.108000040054,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.86099982262,8.60800004005,0.0,0.0
9.01999998093,11.3250000477,0.0,0.0
8.76099991798,7.00100016594,0.0,0.0
7.87700009346,8.4849998951,0.0,0.0
6.58800005913,7.10500001907,0.0,0.0
4.74700021744,4.17100000381,0.0,0.0
3.18300008774,4.00999999046,0.0,0.0
2.1970000267,1.8069999218,0.0,0.0
1.48099994659,1.46600008011,0.0,0.0
1.98600006104,1.85400009155,0.0,0.0
0.450999975204,0.43499994278,0.0,0.0
0.00200009346008,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
9.88899993896,8.24500012398,0.0,0.0
10.631000042,9.1970000267,0.0,0.0
9.24799990654,8.32100009918,0.0,0.0
7.45499992371,8.2460000515,0.0,0.0
6.20999979973,6.1740000248,0.0,0.0
3.74300003052,6.37800002098,0.0,0.0
3.31500005722,2.91100001335,0.0,0.0
2.492000103,2.41100001335,0.0,0.0
1.87700009346,1.41899991035,0.0,0.0
1.867000103,0.52999997139,0.0,0.0
0.00600004196167,0.00399994850159,0.0,0.0
0.0019998550415,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.7309999466,8.38199996948,0.0,0.0
11.0770001411,9.28499984741,0.0,0.0
8.14499998093,8.36299991608,0.0,0.0
7.63800001144,7.42300009727,0.0,0.0
6.00099992752,6.72599983215,0.0,0.0
4.71099996567,5.15400004387,0.0,0.0
3.16300010681,2.59400010109,0.0,0.0
2.13400006294,2.007999897,0.0,0.0
2.03699994087,1.94099998474,0.0,0.0
2.35400009155,1.61500000954,0.0,0.0
0.0140001773834,0.508999824524,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.77199983597,11.7660000324,0.0,0.0
10.4189999104,10.5320000648,0.0,0.0
8.65100002289,9.48399996758,0.0,0.0
7.59800004959,8.44500017166,0.0,0.0
6.67500019073,7.01999998093,0.0,0.0
4.78400015831,4.34800004959,0.0,0.0
3.64700007439,3.75200009346,0.0,0.0
2.10799980164,2.11800003052,0.0,0.0
1.56500005722,1.30900001526,0.0,0.0
1.93700003624,0.326000213623,0.0,0.0
0.0499999523163,0.00100016593933,0.0,0.0
0.0,0.00200009346008,0.0,0.0
0.0,0.0,0.0,0.0
12.3269999027,10.9909999371,0.0,0.0
9.52099990845,9.7539999485,0.0,0.0
9.23200011253,9.72499990463,0.0,0.0
8.48799991608,8.74099993706,0.0,0.0
7.55700016022,7.42900013924,0.0,0.0
4.11100006104,4.93899989128,0.0,0.0
3.75500011444,3.48600006104,0.0,0.0
1.78099989891,2.70399999619,0.0,0.0
1.4279999733,1.92600011826,0.0,0.0
0.421000003815,1.81399989128,0.0,0.0
0.388000011444,0.493999958038,0.0,0.0
0.00100016593933,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.05100011826,9.36600017548,0.0,0.0
9.27699995041,12.5769999027,0.0,0.0
8.91299986839,9.32199978828,0.0,0.0
7.52799987793,7.92000007629,0.0,0.0
6.3180000782,8.35199999809,0.0,0.0
3.9399998188,3.58799982071,0.0,0.0
3.6400001049,3.31500005722,0.0,0.0
3.01200008392,2.16499996185,0.0,0.0
2.39899992943,1.26699995995,0.0,0.0
2.17899990082,2.78299999237,0.0,0.0
0.00200009346008,0.361999988556,0.0,0.0
0.0019998550415,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
11.5120000839,9.60100007057,0.0,0.0
10.4619998932,10.123000145,0.0,0.0
8.71399998665,7.59000015259,0.0,0.0
7.52399992943,8.0490000248,0.0,0.0
6.75099992752,6.89300012589,0.0,0.0
4.33300018311,5.12199997902,0.0,0.0
3.38499999046,4.01699995995,0.0,0.0
2.26499986649,2.45300006866,0.0,0.0
1.80900001526,1.53199982643,0.0,0.0
0.476999998093,2.25600004196,0.0,0.0
0.330999851227,0.273999929428,0.0,0.0
0.00100016593933,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.35300016403,12.489000082,0.0,0.0
10.4340000153,7.83000016212,0.0,0.0
8.39499998093,9.28800010681,0.0,0.0
7.10500001907,6.84100008011,0.0,0.0
6.2650001049,7.01099991798,0.0,0.0
3.78699994087,5.10700011253,0.0,0.0
2.99199986458,2.53400015831,0.0,0.0
1.95599985123,2.21499991417,0.0,0.0
1.4430000782,1.36400008202,0.0,0.0
2.01399993896,2.75300002098,0.0,0.0
0.0620000362396,0.00599980354309,0.0,0.0
0.000999927520752,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
9.39899992943,13.8149998188,0.0,0.0
9.83700013161,10.010999918,0.0,0.0
8.18400001526,8.2990000248,0.0,0.0
7.89400005341,8.15000009537,0.0,0.0
7.2650001049,5.57299995422,0.0,0.0
4.6740000248,4.19400000572,0.0,0.0
3.39100003242,3.33699989319,0.0,0.0
2.28100013733,1.96800017357,0.0,0.0
1.66399979591,1.93300008774,0.0,0.0
1.51999998093,1.66300010681,0.0,0.0
0.56500005722,0.076000213623,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.16099977493,14.4489998817,0.0,0.0
7.7619998455,8.40199995041,0.0,0.0
8.47600007057,8.8599998951,0.0,0.0
6.84800004959,8.00800013542,0.0,0.0
6.15400004387,6.51699995995,0.0,0.0
3.35299992561,4.87800002098,0.0,0.0
2.3869998455,3.74499988556,0.0,0.0
1.86800003052,2.91000008583,0.0,0.0
1.60100007057,2.39699983597,0.000999927520752,0.0
0.957999944687,1.94799995422,0.0,0.0
0.00500011444092,0.354000091553,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
9.11500000954,9.15700006485,0.0,0.0
9.34800004959,10.3570001125,0.0,0.0
9.63499999046,7.30900001526,0.0,0.0
7.60400009155,6.70799994469,0.0,0.0
6.53900003433,6.3180000782,0.0,0.0
4.89599990845,3.44499993324,0.0,0.0
3.97000002861,2.79999995232,0.0,0.0
3.16599988937,2.14100003242,0.0,0.0
2.98699998856,1.5150001049,0.0,0.0
2.9470000267,1.64100003242,0.0,0.0
0.274999856949,0.0550000667572,0.0,0.0
0.000999927520752,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
12.3929998875,9.01699995995,0.0,0.0
10.5620000362,8.69199991226,0.0,0.0
7.04099988937,8.51499986649,0.0,0.0
8.60699987411,6.3259999752,0.0,0.0
7.0150001049,6.63199996948,0.0,0.0
4.25400018692,5.07899999619,0.0,0.0
4.77900004387,2.86000013351,0.0,0.0
2.4509999752,2.66899991035,0.0,0.0
2.70700001717,1.79699993134,0.0,0.0
2.77200007439,1.74800014496,0.0,0.0
0.240999937057,0.168999910355,0.0,0.0
0.00100016593933,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.51999998093,9.38500022888,0.0,0.0
10.5489997864,9.94000005722,0.0,0.0
7.6210000515,9.04199981689,0.0,0.0
6.28500008583,8.84599995613,0.0,0.0
5.75800013542,6.0720000267,0.0,0.0
4.27500009537,3.89800000191,0.0,0.0
4.91600012779,3.65299987793,0.0,0.0
3.10100007057,3.31699991226,0.0,0.0
1.36000013351,4.03600001335,0.0,0.0
2.79000020027,2.89700007439,0.0,0.0
0.0119998455048,0.290999889374,0.0,0.0
0.0,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
8.15199995041,11.004999876,0.0,0.0
7.97599983215,11.4369997978,0.0,0.0
9.507999897,9.39400005341,0.0,0.0
7.9310002327,7.60899996758,0.0,0.0
7.15900015831,7.32199978828,0.0,0.0
4.95499992371,4.34899997711,0.0,0.0
2.79500007629,3.3869998455,0.0,0.0
2.60500001907,3.15500020981,0.0,0.0
1.88800001144,1.5680000782,0.0,0.0
1.45600008965,1.94000005722,0.0,0.0
0.132999897003,0.0339999198914,0.0,0.0
0.000999927520752,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.2319998741,11.8839998245,0.0,0.0
10.0999999046,11.4590001106,0.0,0.0
5.86699986458,9.75599980354,0.0,0.0
7.69199991226,7.93499994278,0.0,0.0
5.84400010109,7.32299995422,0.0,0.0
4.78699994087,4.05000019073,0.0,0.0
3.875,3.49900007248,0.0,0.0
2.7349998951,2.52499985695,0.0,0.0
1.67200016975,1.37999987602,0.0,0.0
1.88700008392,2.69499993324,0.0,0.0
0.00600004196167,0.0150001049042,0.0,0.0
0.00200009346008,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
