max,paranoid1,paranoid2,paranoid3
5.10199999809,12.8639998436,8.84100008011,11.6400001049
6.56299996376,12.1489999294,7.97099995613,10.5599999428
4.67300009727,9.52399992943,10.131000042,10.6979999542
3.83999991417,7.91900014877,8.62700009346,9.20299983025
3.46900010109,7.14700007439,7.0759999752,7.33200001717
2.69799995422,3.67000007629,5.59500002861,5.19099998474
2.76300001144,3.30799984932,2.85199999809,4.01600003242
2.75899982452,2.88300013542,2.37299990654,2.3140001297
2.14300012589,1.92000007629,1.84399986267,2.11500000954
1.91200017929,2.21799993515,2.86199998856,2.74000000954
0.0379998683929,0.799000024796,0.171999931335,0.0160000324249
0.010999917984,0.0,0.0,0.00200009346008
0.0,0.0,0.0,0.0
4.5569999218,9.74499988556,9.20399999619,11.0460000038
6.05900001526,9.58599996567,9.96099996567,10.8280000687
2.80800008774,9.45399999619,9.99799990654,10.7960000038
4.01600003242,8.7539999485,9.22999978065,7.5680000782
2.97599983215,5.86100006104,7.71900010109,7.20700001717
3.88199996948,5.21399998665,4.40000009537,4.36899995804
3.95599985123,4.02600002289,3.60800004005,2.76499986649
2.20999979973,2.85699987411,2.41400003433,2.48300004005
2.04399991035,2.21000003815,1.71799993515,1.64100003242
1.93200016022,2.03900003433,1.59200000763,1.882999897
0.0929999351501,0.169000148773,0.31200003624,0.0859999656677
0.0,0.000999927520752,0.00100016593933,0.0
0.0,0.0,0.0,0.0
4.53600001335,11.6919999123,10.8299999237,10.3949999809
6.24199986458,13.8150000572,10.6819999218,11.6700000763
4.10700011253,10.1419999599,7.69099998474,9.30800008774
3.39100003242,9.37300014496,8.81200003624,7.79899978638
3.25299978256,6.30900001526,7.86100006104,6.71500015259
3.22000002861,4.2389998436,4.39400005341,5.00499987602
2.61000013351,3.97600007057,4.11499977112,3.7990000248
2.30900001526,2.14499998093,2.44199991226,2.87600016594
2.90199995041,1.54700016975,1.57399988174,1.85799980164
2.79100012779,1.42000007629,2.04699993134,0.606999874115
2.1859998703,0.0920000076294,0.0210001468658,0.618999958038
0.0499999523163,0.0019998550415,0.00100016593933,0.0
0.0,0.0,0.0,0.0
3.7009999752,10.0409998894,12.0490000248,10.3310000896
4.14899992943,8.47300004959,10.7940001488,9.77199983597
3.5,7.66100001335,10.0829999447,9.53799986839
3.9849998951,9.0640001297,7.82699990273,8.66699981689
2.90499997139,7.72900009155,7.5759999752,7.40199995041
4.39999985695,5.3259999752,4.81500005722,4.49900007248
2.49399995804,4.0,4.40399980545,4.23300004005
1.9279999733,2.63199996948,3.08200001717,2.38899993896
2.007999897,1.42600011826,2.21700000763,1.71499991417
1.69099998474,2.63800001144,2.18300008774,1.5569999218
0.935000181198,0.0120000839233,0.493000030518,0.171999931335
0.000999927520752,0.0,0.000999927520752,0.0
0.000999927520752,0.0,0.0,0.0
4.77399992943,9.90700006485,9.55700016022,11.3469998837
4.41100001335,9.49399995804,8.875,9.99699997902
5.37800002098,10.0930001736,8.67299985886,10.25
4.125,8.21099996567,8.2380001545,9.18499994278
3.50200009346,8.26600003242,6.47399997711,8.76200008392
2.8220000267,5.76699995995,4.57800006866,4.22000002861
2.63499999046,3.91600012779,3.4509999752,3.29399991035
