max,paranoid1,paranoid2,paranoid3
4.43799996376,7.99900007248,13.1659998894,9.09200000763
5.22099995613,9.04799985886,10.2299997807,11.1410000324
4.25999999046,9.85100007057,9.83400011063,9.92199993134
4.34399986267,9.08099985123,8.11199998856,9.40199995041
3.70700001717,8.1970000267,7.47600007057,6.86800003052
2.90499997139,6.27999997139,5.27500009537,3.60899996758
3.68799996376,4.09100008011,3.75900006294,2.84899997711
2.09400010109,2.01399993896,2.57299995422,2.65599989891
1.99899983406,1.42100000381,1.91199994087,2.15999984741
2.14300012589,2.09399986267,0.803000211716,2.0649998188
2.10699987411,0.0680000782013,0.0709998607635,0.00300002098083
0.010999917984,0.0,0.000999927520752,0.00100016593933
0.0,0.0,0.0,0.000999927520752
4.8860001564,9.24899983406,11.8369998932,12.7209999561
4.23099994659,10.236000061,9.28900003433,8.31500005722
3.60599994659,10.3659999371,11.0320000648,9.47300004959
4.15200018883,8.11000013351,8.40900015831,10.4129998684
3.79100012779,6.49900007248,7.40400004387,6.55200004578
4.25300002098,5.34099984169,4.32399988174,3.89300012589
2.44600009918,3.53299999237,4.16899991035,3.69200015068
1.99000000954,1.80200004578,2.70399999619,2.53699994087
1.992000103,1.54600000381,1.55800008774,2.20199990273
1.90100002289,1.89100003242,2.3220000267,1.82500004768
2.06599998474,0.0150001049042,0.0160000324249,0.414999961853
0.0149998664856,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.9390001297,11.3949999809,12.8919999599,9.1779999733
6.70500016212,11.6890001297,11.3880000114,10.2059998512
6.07100009918,11.1689999104,10.1889998913,8.46600008011
5.80200004578,9.6970000267,8.62300014496,8.46399998665
5.2650001049,8.29399991035,7.45300006866,6.78499984741
2.68899989128,4.64499998093,4.66300010681,4.70000004768
3.53999996185,3.58500003815,3.07999992371,3.4319999218
2.3789999485,2.70700001717,1.92100000381,2.85299992561
2.84200000763,2.14199995995,1.71200013161,1.34500002861
1.76200008392,2.44000005722,2.08299994469,2.21700000763
0.911000013351,0.0090000629425,0.31500005722,0.457000017166
0.0420000553131,0.00100016593933,0.0,0.0
0.0,0.0,0.0,0.0
5.52900004387,11.9070000648,14.7209999561,14.8609998226
6.55100011826,13.1830000877,9.73699998856,10.4199998379
4.38700008392,9.59700012207,9.65699982643,8.92300009727
4.14499998093,8.11500000954,7.70700001717,8.75400018692
3.46199989319,7.375,8.07499980927,6.3100001812
2.72100019455,5.49799990654,4.81100010872,5.01899981499
2.59099984169,4.78200006485,2.98099994659,4.40300011635
3.29800009727,2.79399991035,2.17700004578,1.82099986076
2.87400007248,2.35899996758,1.82700014114,1.89599990845
1.77300000191,1.9509999752,0.426000118256,1.882999897
0.256000041962,0.0149998664856,0.37099981308,0.403000116348
0.0410001277924,0.000999927520752,0.0,0.0
0.0,0.0,0.0,0.0
7.13499999046,9.40400004387,10.3489999771,9.83800005913
5.15799999237,10.8000001907,11.4949998856,11.986000061
4.59599995613,9.53900003433,10.5429999828,10.2490000725
4.12299990654,7.40499997139,7.41100001335,8.65799999237
3.55799984932,7.19099998474,7.61699986458,7.06700015068
4.08600020409,5.31200003624,4.82899999619,4.93000006676
2.42999982834,3.7460000515,3.67000007629,4.38000011444
2.27600002289,2.76999998093,1.89499998093,3.13199996948
2.08999991417,1.90599989891,1.51800012589,1.98000001907
1.88900017738,2.06700015068,1.63099980354,2.11400008202
0.0369999408722,0.381999969482,0.138000011444,0.0519998073578
0.039999961853,0.000999927520752,0.000999927520752,0.0
0.0,0.0,0.0,0.0
4.36299991608,9.75,13.4379999638,13.7009999752
4.64100003242,8.71499991417,8.57299995422,10.6659998894
4.26399993896,10.1400001049,9.91100001335,8.7009999752
3.9849998951,9.06200003624,8.99000000954,7.47499990463
3.21299982071,7.90100002289,7.50300002098,6.43600010872
2.4960000515,4.68000006676,4.48900008202,4.58099985123
2.18000006676,3.75699996948,4.86199998856,4.75
