paranoid,max1,max2,max3
9.20599985123,3.34599995613,4.33599996567,5.27200007439
9.95700001717,5.22600007057,4.78299999237,4.15300011635
10.0950000286,4.11199998856,4.92500019073,3.80799984932
8.54600000381,3.97200012207,4.39400005341,2.80599999428
7.86199998856,3.53200006485,4.16699981689,5.31200003624
5.25499987602,2.75999999046,3.07699990273,4.10800004005
3.72000002861,2.39300012589,2.35400009155,4.19099998474
2.08099985123,3.30599999428,2.45200014114,2.53299999237
3.01600003242,1.93400001526,2.9880001545,1.90400004387
2.64100003242,2.42299985886,1.83100008965,1.90199995041
0.0260000228882,2.09200000763,2.24500012398,0.635999917984
0.0,0.0390000343323,0.0119998455048,0.000999927520752
0.0,0.0,0.0,0.0
12.0409998894,4.94800019264,2.9240000248,7.34100008011
10.135999918,5.22100019455,2.84599995613,5.21899986267
10.5319998264,4.10899996758,6.10199999809,5.48399996758
8.8789999485,3.89899992943,5.57800006866,4.59300017357
7.51699995995,3.54399991035,5.30200004578,4.08299994469
4.95199990273,2.71900010109,4.36400008202,3.07300019264
4.25,2.93799996376,2.56299996376,2.36999988556
3.23699998856,2.62800002098,2.23399996758,2.03100013733
1.98399996758,2.07699990273,2.125,1.8259999752
2.66200017929,1.91700005531,1.84799981117,1.95399999619
0.296999931335,2.10700011253,0.206000089645,0.149999856949
0.0019998550415,0.00499987602234,0.00200009346008,0.0
0.0,0.0,0.0,0.0
9.41399979591,3.56200003624,6.87700009346,5.21599984169
9.21900010109,3.5649998188,3.67200016975,6.96799993515
9.70700001717,4.75900006294,4.46799993515,4.50600004196
9.0039999485,4.10900020599,5.64400005341,4.16699981689
7.17600011826,3.89899992943,5.18799996376,3.3259999752
4.89699983597,3.24300003052,3.0640001297,2.51800012589
3.85099983215,2.6740000248,2.41799998283,4.02099990845
2.96799993515,2.2990000248,2.27200007439,1.98100018501
1.71000003815,1.98600006104,1.96899986267,3.01399993896
1.59200000763,1.9240000248,2.05999994278,1.96999979019
0.165999889374,0.776000022888,0.109999895096,2.00199985504
0.000999927520752,0.000999927520752,0.0,0.0699999332428
0.0,0.0,0.000999927520752,0.0
9.38300013542,4.99899983406,5.30999994278,7.26099991798
11.2120001316,6.66600012779,5.44199991226,3.56500005722
9.92700004578,4.01499986649,4.69000005722,6.27300000191
8.00699996948,3.47699999809,4.32899999619,5.49000000954
6.18099999428,3.06900000572,3.60199999809,5.11699986458
6.13300013542,2.23699998856,3.52900004387,3.25400018692
3.46700000763,1.93700003624,2.43400001526,3.54600000381
2.07899999619,3.43799996376,2.21500015259,2.18600010872
1.47399997711,3.125,2.06100010872,2.06200003624
2.79999995232,2.51899981499,1.78299999237,1.74300003052
0.0160000324249,2.19999980927,2.25,0.8140001297
