paranoid1,paranoid2,paranoid3,paranoid4
12.0120000839,11.7749998569,12.0760002136,12.7030000687
11.006000042,7.88899993896,8.26499986649,11.1430001259
9.31600022316,11.4539999962,8.87800002098,8.97099995613
8.83299994469,8.70300006866,8.00499987602,7.89100003242
8.20700001717,8.38199996948,8.41199994087,7.24699997902
5.41799998283,6.20000004768,6.07299995422,5.35599994659
4.58800005913,4.64100003242,4.21399998665,3.68099999428
3.52399992943,2.70199990273,2.40700006485,3.50600004196
1.70599985123,1.52899980545,2.21399998665,2.6130001545
1.73699998856,2.37399983406,0.273000001907,3.15199995041
0.256999969482,0.0620000362396,0.0120000839233,0.338000059128
0.00200009346008,0.0,0.0,0.00200009346008
0.0,0.0,0.0,0.0
11.3529999256,11.3680000305,10.0399999619,11.3359999657
10.0439999104,11.2009999752,10.6600000858,10.3729999065
9.60100007057,9.77300000191,9.49799990654,8.83599996567
7.73699998856,7.60199999809,7.757999897,7.67100000381
6.4849998951,5.70000004768,6.42200016975,7.08800005913
4.91700005531,4.20599985123,3.60199999809,4.72399997711
4.52999997139,3.60100007057,2.58899998665,3.03699994087
1.78200006485,3.0640001297,3.95999979973,2.65700006485
1.66100001335,2.35199999809,1.46099996567,1.71499991417
2.43700003624,2.44000005722,1.55200004578,1.90700006485
0.00600004196167,0.34299993515,0.199999809265,0.0980000495911
0.000999927520752,0.00200009346008,0.000999927520752,0.0
0.0,0.0,0.0,0.0
13.0280001163,9.6210000515,14.7699999809,14.1790001392
10.861000061,9.53900003433,8.06999993324,9.77399992943
9.2990000248,10.1040000916,8.15700006485,5.84799981117
8.79800009727,8.46700000763,6.81299996376,8.39299988747
7.11100006104,6.20300006866,7.30900001526,7.78200006485
5.02100014687,3.96899986267,3.81699991226,4.86100006104
3.65299987793,4.02600002289,3.13000011444,2.80099987984
2.70600008965,2.85500001907,2.61600017548,1.92299985886
2.50599980354,1.85599994659,1.95100021362,1.43099999428
2.41100001335,2.40299987793,1.49699997902,1.79200005531
0.0130000114441,0.171000003815,0.18499994278,0.058000087738
0.0,0.00200009346008,0.0019998550415,0.00100016593933
0.0,0.0,0.0,0.0
9.9470000267,8.93099999428,10.2250001431,8.82899999619
8.55900001526,8.09199976921,7.6890001297,7.77499985695
7.01399993896,10.7200000286,8.8599998951,8.75400018692
6.33500003815,7.92900013924,7.9399998188,7.6970000267
6.7619998455,5.67899990082,6.25599980354,6.38999986649
4.60199999809,4.31999993324,4.14999985695,5.14899992943
3.56500005722,2.93600010872,3.89100003242,3.63899993896
3.41999983788,2.34899997711,2.10800004005,2.85199999809
2.03399991989,1.44000005722,1.59899997711,1.70100021362
1.79500007629,2.03900003433,1.74100017548,1.78600001335
0.0360000133514,0.0640001296997,0.00200009346008,0.411000013351
0.0,0.0,0.0019998550415,0.00100016593933
0.0,0.0,0.0,0.0
9.00199985504,10.5720000267,8.1210000515,12.5520000458
10.2850000858,9.9470000267,7.78600001335,9.79500007629
10.3550000191,8.39800000191,9.01600003242,9.14800000191
7.41700005531,7.16499996185,8.04800009727,7.62700009346
6.41199994087,7.05599999428,7.21900010109,6.66100001335
4.44599986076,3.9509999752,4.85500001907,4.2650001049
3.86100006104,3.61100006104,2.93099999428,2.8220000267
3.02199983597,2.5490000248,2.33300018311,2.2389998436
1.46899986267,1.39499998093,1.76400017738,2.02600002289
1.50600004196,1.8220000267,2.32700014114,1.87800002098
0.209000110626,0.0240001678467,0.00999999046326,0.360999822617
0.0,0.00200009346008,0.000999927520752,0.0
0.0,0.0,0.0,0.0
8.48199987411,9.26999998093,12.8420000076,12.1949999332
11.2190001011,9.90799999237,11.0829999447,9.7539999485
11.8289999962,8.77999997139,8.78199982643,8.85700011253
7.67700004578,9.08399987221,8.08000016212,8.09099984169
6.75600004196,7.1130001545,7.5569999218,7.35699987411
4.49000000954,4.14599990845,4.1899998188,6.27200007439
3.55800008774,3.55500006676,4.50800013542,3.26699995995
2.67200016975,2.44600009918,3.21600008011,1.97900009155
1.64600014687,2.38700008392,1.70600008965,1.49800014496
1.37000012398,2.06399989128,2.07299995422,0.633999824524
0.337999820709,0.0780000686646,0.00499987602234,0.296000003815
0.000999927520752,0.0,0.000999927520752,0.00200009346008
0.0,0.0,0.0,0.0
8.29399991035,10.9349999428,8.367000103,8.88499999046
10.9309999943,10.4259998798,10.1260001659,7.73699998856
8.01200008392,8.48099994659,7.35699987411,8.10800004005
7.98000001907,8.74799990654,8.74399995804,8.29000020027
5.86099982262,7.5569999218,6.80700016022,6.99900007248
4.35199999809,3.70500016212,5.14299988747,4.9319999218
3.83899998665,3.79299998283,3.67200016975,2.48300004005
2.03900003433,3.40300011635,2.67299985886,2.38599991798
1.80500006676,1.72699999809,2.04600000381,1.79799985886
1.38800001144,1.84900021553,0.278000116348,1.95700001717
0.0140001773834,0.000999927520752,0.295000076294,0.0499999523163
0.0,0.0019998550415,0.000999927520752,0.0
0.0,0.0,0.0,0.0
10.4730000496,11.5630002022,8.72399997711,8.15700006485
11.5199999809,10.4940001965,7.08400011063,8.96300005913
9.29299998283,8.80500006676,7.61699986458,9.12199997902
8.16700005531,7.82100009918,7.51999998093,6.76399993896
6.55400013924,6.13399982452,6.95600008965,6.52900004387
5.08999991417,5.11000013351,4.64100003242,4.05900001526
3.757999897,2.90899991989,3.15699982643,3.70399999619
2.9509999752,2.18600010872,2.20300006866,2.62999987602
2.10699987411,1.56399989128,1.35399985313,1.77499985695
2.20000004768,1.57399988174,0.816999912262,2.75
0.00799989700317,0.00100016593933,0.307000160217,0.18499994278
0.0,0.000999927520752,0.00100016593933,0.0
0.0,0.0,0.0,0.0
9.87600016594,9.60899996758,10.6829998493,8.35799980164
12.4949998856,8.82299995422,12.9269998074,7.53600001335
10.2690000534,8.85800004005,8.92100000381,10.0940001011
7.19299983978,8.46599984169,6.64300012589,7.6850001812
6.72499990463,7.5759999752,7.14700007439,6.57099986076
4.96800017357,4.68700003624,3.9240000248,4.15799999237
3.71499991417,3.77099990845,4.32000017166,3.12099981308
3.5529999733,2.62400007248,2.98599982262,2.32399988174
1.66899991035,1.68000006676,2.45900011063,1.96200013161
1.45499992371,2.11800003052,1.22099995613,2.52600002289
0.318000078201,0.0529999732971,0.0119998455048,0.208000183105
0.0,0.00300002098083,0.00100016593933,0.0
0.0,0.0,0.0,0.0
9.85199999809,8.74699997902,10.125,9.24900007248
8.63399982452,12.3380000591,10.3399999142,9.73300004005
9.81699991226,9.74599981308,7.21599984169,8.5569999218
7.99300003052,6.89700007439,8.63700008392,8.31100010872
7.75200009346,6.91799998283,6.54699993134,8.49099993706
4.76799988747,4.72899985313,3.91400003433,3.38199996948
3.16000008583,3.04500007629,3.72399997711,4.04500007629
2.4880001545,2.83899998665,2.66499996185,2.12000012398
1.95799994469,1.73799991608,1.67300009727,1.93400001526
2.33699989319,1.75699996948,1.58299994469,2.62000012398
0.121000051498,0.0540001392365,0.00600004196167,0.316999912262
0.000999927520752,0.0,0.0,0.00100016593933
0.0,0.0,0.0,0.0
11.5789999962,8.30799984932,12.9079999924,11.7950000763
9.63199996948,10.9149999619,9.59700012207,10.2660000324
11.5550000668,9.04999995232,8.32800006866,8.48200011253
7.45399999619,8.63700008392,8.13199996948,7.65300011635
6.91300010681,7.10100007057,7.04100012779,6.82899999619
5.21900010109,4.86199998856,4.24099993706,3.63700008392
3.60700011253,3.86199998856,3.53200006485,2.77199983597
2.08299994469,2.21400022507,2.74699997902,2.45399999619
1.45799994469,1.42999982834,2.22399997711,2.33800005913
1.43799996376,2.14300012589,1.28299999237,1.35399985313
0.0390000343323,0.00600004196167,0.0130000114441,0.391999959946
0.0,0.00200009346008,0.000999927520752,0.0
0.0,0.0,0.0,0.0
9.03200006485,10.8900001049,12.3469998837,11.2060000896
7.57800006866,10.7730000019,10.0039999485,10.5999999046
6.57000017166,8.75999999046,6.71200013161,9.90799999237
7.71000003815,8.42900013924,8.22399997711,7.89600014687
6.58299994469,7.31200003624,7.56900000572,7.05900001526
4.5569999218,3.79999995232,4.68099999428,4.87400007248
3.81900000572,3.18400001526,3.5039999485,3.69999980927
2.41100001335,2.8599998951,2.97600007057,2.06900000572
1.83099985123,1.52900004387,2.53700017929,2.03700017929
1.70800018311,2.60899996758,1.95700001717,1.57699990273
0.0859999656677,0.0170001983643,0.358000040054,0.455000162125
0.0,0.0,0.000999927520752,0.000999927520752
0.0,0.0,0.0,0.0
9.46600008011,7.92499995232,10.3759999275,8.53399991989
11.5399999619,7.67199993134,10.5650000572,7.93499994278
7.9240000248,8.59299993515,9.98900008202,8.48199987411
7.54299998283,7.84200000763,6.69299983978,7.95700001717
6.56399989128,5.96500015259,6.62999987602,6.8710000515
4.4390001297,3.6740000248,4.66600012779,4.43400001526
3.19400000572,2.79500007629,3.6899998188,3.75499987602
2.30000019073,2.21300005913,3.40900015831,2.77799987793
2.4849998951,1.56200003624,1.55999994278,1.7619998455
1.62999987602,2.06200003624,1.06599998474,1.61899995804
0.0800001621246,0.00600004196167,0.010999917984,0.533999919891
0.0,0.0019998550415,0.00100016593933,0.0
0.0,0.0,0.0,0.0
10.1039998531,11.7159998417,8.64599990845,8.66500020027
10.754999876,8.32899999619,8.63000011444,7.90600013733
8.83999991417,9.01099991798,9.2539999485,9.33200001717
