paranoid1,paranoid2,paranoid3,paranoid4
8.7650001049,9.65499997139,13.9089999199,14.6229999065
7.70399999619,11.5150001049,10.890999794,10.7969999313
8.78700017929,9.98099994659,8.05500006676,7.64499998093
6.94199991226,7.30500006676,8.5490000248,8.0529999733
6.97300004959,6.72600007057,7.18600010872,7.44000005722
5.85199999809,4.93099999428,7.00999999046,5.52900004387
3.81599998474,3.22500014305,4.72499990463,4.44900012016
3.66000008583,3.38399982452,4.32000017166,3.09800004959
2.43799996376,2.02899980545,1.87700009346,1.77500009537
2.28699994087,1.96700000763,2.20799994469,0.559000015259
0.34299993515,0.101000070572,0.00300002098083,0.444999933243
0.000999927520752,0.0,0.000999927520752,0.00100016593933
0.0,0.0,0.0,0.0
11.5580000877,10.6649999619,12.111000061,10.7160000801
9.10100007057,10.5539999008,10.876999855,10.5759999752
8.53999996185,10.7170000076,8.8869998455,8.42700004578
7.72600007057,7.73099994659,8.00900006294,8.18099999428
6.51799988747,6.18300008774,7.41500020027,6.64599990845
4.45799994469,3.71000003815,5.34100008011,4.27999997139
3.91299986839,3.492000103,3.10799980164,3.28600001335
1.61999988556,2.77900004387,3.8220000267,3.38800001144
1.56299996376,1.78999996185,1.92100000381,1.62599992752
1.34999990463,1.90199995041,1.81599998474,1.92299985886
0.010999917984,0.0150001049042,0.411999940872,0.47000002861
0.00200009346008,0.000999927520752,0.000999927520752,0.00100016593933
0.0,0.0,0.0,0.0
9.91399979591,8.03900003433,12.2779998779,8.96799993515
10.2329998016,11.8329999447,11.0169999599,10.253000021
9.53200006485,9.94099998474,8.60899996758,8.78500008583
8.15999984741,8.0110001564,7.80999994278,8.24899983406
6.4430000782,8.78399991989,8.48600006104,8.29600000381
4.75400018692,4.86299991608,4.50200009346,4.35700011253
2.92199993134,2.88199996948,3.82800006866,3.72900009155
2.81599998474,2.88100004196,2.13199996948,2.94400000572
2.38400006294,1.71600008011,1.65299987793,1.62300014496
2.50500011444,1.66600012779,1.63899993896,2.39599990845
0.365999937057,0.0889999866486,0.029000043869,0.31600022316
0.0019998550415,0.00100016593933,0.0,0.00100016593933
0.0,0.0,0.0,0.0
8.11500000954,7.8220000267,12.2730000019,11.748000145
14.8900001049,10.5349998474,8.6890001297,7.63899993896
10.0549998283,9.7619998455,8.73500013351,7.79699993134
7.86599993706,7.96700000763,7.27400016785,8.1320002079
7.14300012589,6.20200014114,6.60500001907,7.45600008965
6.11500000954,4.53600001335,4.67700004578,4.23399996758
4.45200014114,2.88199996948,4.76300001144,3.35300016403
